User_name,Location,Hotel_name,Rating,Comment
 Hồ Minh Phúc,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,Mình thấy chuyến đi thích  và rất thoải mái. Phòng đẹp và nhân viên phục vụ tốt
Lieu N. T. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,8.8,Nó là một giây phút tuyệt vời. Nhưng phòng vệ sinh có một rắc rối nhỏ.
Vuong Q. T. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,6.2,"mặc dù đã xin nhận phòng sớm nhưng mãi đến gần 16h, chờ đợi vài tiếng vẫn chưa có phòng. chờ đợi vật vờ ở sảnh hơn 2 tiếng nhưng không có miếng nước chào mừng."
 Nguyễn Châu Mỹ Huyền,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,"Chuyến đi hài lòng, tuy nhiên, dịch vụ check in, check out rất lâu, mình phải chờ cả nửa tiếng hơn mới được làm thủ tục nhận phòng. 
Về dịch vụ phòng rất ok, buffet sáng khá phong phú. Nhân viên ivivu nhiệt tình, giúp đỡ. 

"
Pham T. Y. ,Hà Nội,Ma Coeur Boutique Hotel,8.5,dịch vụ khá ổn tiếp tân nhiệt tình ạ
Luong Cam Tu,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,9.5,"Dịch vụ và phòng trong chuyến đi ok, tôi hài lòng. iVIVU hỗ trợ nhanh chóng"
 Phạm Băng Thanh,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,"Dịch vụ khách sạn mình hài lòng, nhân viên iVIVU hỗ trợ nhiệt tình lắm"
 Đào Huy Việt,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,Gia đình tôi vẫn rất ưng ý chuyến đi. Mọi việc đều tốt đẹp
Thanh B. N. ,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,9.7,"Khách sạn tuyệt đẹp và yên tĩnh, ai yêu thiên nhiên hãy đến đây"
Thi T. D. T. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"Khách sạn đẹp nhân viên nhiệt tình, đồ ăn ngon giá cả phải chăng"
Lương Thị Thủy Tiên,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.0,"Tài xế chạy nhanh làm chúng tôi sợ, chuyến đi và về cũng 1 bác tài. Còn phòng ok, dịch vụ tốt. Chị Phượng tư vấn nhiệt tình, gửi cho tôi nhiều thông tin cần thiết cho chuyến đi"
Thi L. H. B. ,Đà Nẵng,GIC Luxury Hotel And Spa,8.8,"Phòng xinh lắm ạ, nhân viên nice, support nhiệt tình, dịch vụ oke lắm, highly recomment mọi người đặt phòng ở đây"
Vo H. B. H. ,Phú Quốc,Radisson Blu Resort Phu Quoc,9.4,"Phòng ở đẹp, sạch sẽ, đầy đủ tiện nghi. Dịch vụ cskh của lễ tân chu đáo. Buffet sáng và đồ ăn ở nhà hàng trong resort ngon. View hồ bơi và biển cũng đẹp nhưng tiếc là đi mùa mưa nên biển động không tắm biển được. Rất đáng để trải nghiệm."
 Hồ Vi Bảo,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,10.0,"Đánh giá trong giai đoạn dịch Covid : Phòng ở Fusion Cam Ranh được thiết kế đẹp và thân thiện môi trường dù có đôi điều nhỏ trong thiết kế ( cửa ra vào không có đồ hít dính cửa, cửa tủ gương bự, đẹp nhưng cửa kéo ra thì không thể mở cửa tủ lạnh, thiếu lỗ cống thoát nước ở phòng vệ sinh , ... ) Còn về staffs và dịch vụ, bãi biển, hồ bơi, ... đều rất tốt. Đồ ăn thì 4/5 , nhưng tổng thể chắc chắn trải nghiệm khách hàng nhận được là trên 4 sao "
Dang H. P. ,Đà Lạt,K Boutique Hotel in Dalat,9.7,"Khách sạn trang trí sảnh đẹp, đầy đủ tiện nghi, nhân viên siêu dễ thương luôn. Nếu có cơ hội đi Đà Lạt mình sẽ quay lại đây."
Nguyen T. K. A. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Sạch sẽ, nhân viên thân thiện."
Nguyen T. V. ,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),5.7,"Cho thuê chỗ nấu ăn nhưng khi khách chừa đồ ăn (còn nguyên 2 món cháo sò điệp và ốc móng tay xào mì) cho buổi tối thì chủ khách sạn ăn hết không nói tiếng nào, còn lấy 200k tiền cho thuê chỗ nấu ăn. Trước khi nấu ăn bếp rất dơ và bề bộn sau khi bọn mình nấu đã dọn dẹp sạch sẽ. Đã vậy còn không dọn phòng."
Tran T. O. ,Nha Trang,Rex Hotel and Apartment,9.7,"Chúng tôi đặt phòng gia đình: phòng rộng rãi, 47 mét vuông với một thiết kế độc đáo. Ngay cả khi không có cảnh thành phố từ phòng của chúng tôi, tất cả chúng ta cảm thấy thoải mái như vậy. Phòng tắm có khu vực khác nhau cho nhà vệ sinh và một vợt rất đẹp cho giấy vệ sinh, mà sẽ không làm cho giấy ướt của vòi sen như chúng ta thường kinh nghiệm trong hầu hết các khách sạn 2-sao. Các điều hòa không khí đã được tốt, âm thanh proofing đã được hiệu quả, vòi hoa sen đã được mạnh mẽ và họ thiết lập nước nóng trong bồn rửa. Kiểm tra nhanh, và nhân viên đã rất thân thiện và cô ấy đã giúp chúng tôi có bữa ăn tối siêu tốt của chúng tôi với giá cả tuyệt vời. Chúng tôi hy vọng tất cả các bạn sẽ có một kỳ nghỉ thú vị với khách sạn này như chúng tôi đã làm. Chắc chắn được đề nghị !!"
Tran B. N. ,Phú Quốc,Vinholidays Fiesta Phú Quốc,8.5,Khach sạn ngay vịnh. Tiện lợi đi lại chơi đêm ở đây. Phòng sạch đep. Lần sau có dịp mình sẽ ghé lại
Le T. B. ,Hội An,Hội An Reverie Villas,8.7,"Villa nhân viên nhẹ nhàng, đồ ăn sáng không ngon"
Nguyễn Thị Ngọc Hạnh,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,Chúng tôi đã có chuyến rất tốt
Võ Phúc Quí Châu ,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,Tôi hài lòng về chất lượng dịch vụ . Tôi thấy rất tốt . Bạn chăm sóc Tôi làm booking rất dễ thương 
Phan T. P. ,Đà Lạt,Cereja Hotel & Resort Dalat,6.0,"Ăn sáng tệ, rất ít món. Chẳng có giá trị nghĩ dưỡng gì cả. Sẽ không bao giờ quay lại đây"
Thi M. T. H. ,Vũng Tàu,Oceanami Villas & Beach Club,10.0,"Buffet rất ngon, nhưng nếu đi tối thứ 7 thì coi chừng sáng chủ nhật đông quá Tốt nhất nên đi ngày thường cho thoải mái Nhân viên nhà hàng chăm đồ ăn nhanh lịch sự dễ thương"
Nguyễn Ngọc Huy,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.5,"Thời tiết không được thuận lợi, vì hôm tôi đi mưa lớn, nên không trải nghiệm được hết các dịch vụ tại khu nghỉ dưỡng. Tôi thích nhất là chiếc nệm ở đây, rất êm và thoải mái"
Lê Phước An,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"Phòng ốc ở thoải mái, nhân viên thì chuyên nghiệp."
Van A. ,Phú Quốc,The Palmy Phú Quốc Resort & Spa,8.5,"Tuy khách sạn đang sửa chữa mặt sau nên đường vào có hơi xấu nhưng đây là 1 khách sạn sát bờ biển rất chill, buổi sáng trước khi ăn có thể ra biển bơi rồi về ăn sáng Có hẳn 3 bể bơi cho chị em tha hồ bikini sống ảo,! Khách sạn đẹp, gần sây bay cũng như trung tâm, thuê xe máy đi lại rất tiện nha! Buổi tối dạo mát quá hợp, đặt app rẻ hơn đặt trực tiếp à Đưa tạm ảnh chồng lên cho dễ hình dung :))"
 Nguyễn Huỳnh Anh Thư,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,"Resort mọi thứ đều ok, chỉ có điều giữa các phòng cách âm không tốt, buffet sáng thì ko thay đổi món nên dễ ngán."
Võ Phúc Quí Châu ,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,Tôi hài lòng về chất lượng dịch vụ . Tôi thấy rất tốt . Bạn chăm sóc Tôi làm booking rất dễ thương 
Vinh H. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,10.0,"Một kỳ nghĩ tuyệt vời, tôi sẽ quay lại thời gian gần đây. Để tận hưởng không gian tuyệt vời này!"
Ho H. P. ,Phan Thiết,Resort Poshanu,9.1,"kỳ nghỉ tuyệt vời.bãi biển đẹp. có hồ bơi nước ấm nên dù trời mưa nhà mình vẫn bơi được mà ko sợ lạnh. điểm trừ duy nhất là phải leo cầu thang rất mệt. vì địa hình ở đây dốc xuống nên di chuyển rất mệt
"
 Nguyễn Thị Thanh Tâm,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"Khách sạn tốt, được. iVIVU tốt, nhiệt tình, dịch vụ tốt"
Ngoc T. N. N. ,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,9.4,"Luôn luôn tốt và thoải mái, nhân viên tốt đẹp &lt;3"
Hoang T. T. L. ,Quy Nhơn,O.Six Resort,6.0,"Khách đặt phòng 1 tiệu 800 mà cho khách giường bé 1m2 quá khác so với ảnh, thực sự tôi rất bức xúc"
 Phạm Thị Ngọc Lan,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,"Tôi hài lòng chất lượng chất lượng phòng, ở rất thích"
Phạm Hồng Quân,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Khu nghỉ dưỡng và phòng đẹp, các bữa ăn ngon, tôi và gia đình điều thích. Cần thông tin thì iVIVU điều hỗ trợ tôi"
Bùi Xuân Trung,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,Khách sạn ở đẹp và tôi được các bạn nhân viên phục vụ rất tận tình.
Thanh C. N. ,Hồ Chí Minh,Khách sạn Cozrum Smart - First Target,5.7,Bạn tới chơi đã khai báo cho bảo vệ là ở lại. Bảo vệ cũng đã chụp lại chứng minh. Nhưng khi công an kiểm tra và phạt thì lại yêu cầu khách hàng phạt chung. Lúc đấy mình có nói với công an là bạn tới chơi để đỡ phạt cho khách sạn nhưng không ngờ lại lấy điều đó bắt bẻ để khách hàng phạt chung. Nếu có camera quản lý có thể xem lại.
Dung D. ,Đà Lạt,Cereja Hotel & Resort Dalat,9.7,"Tôi rất hài lòng từ nhân viên đến chỗ ở. Thức ăn rất ngon. Phòng tắm nước nóng sạch sẽ, điều hoà không khí làm giảm bớt cái lạnh của Đà Lạt."
 Lê Nguyễn Thùy Dương,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,8.0,"Xe di chuyển nội bộ khách sạn gọi không được, lễ tân có hướng dẫn để tôi gọi mà không lúc nào gọi được hết, đành phải đi bộ đến nhà hàng"
Thanh H. ,Hà Nội,Ma Coeur Boutique Hotel,8.5,"Tốt. Nhân viên nhiệt tình. Phòng sạch sẽ, gần trung tâm đi lại thuận tiện…."
Pham T. L. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,"Đồ ăn rất ngon, phòng rất đẹp, mỗi tội trên khu hồ bơi có cái anh nào ngồi mặc quần đùi, nói chuyện hơi khó nghe, như tham quan vào mấy chỗ kara thì bảo “ê đi đâu đó :D” còn vào phòng gym thì chỉ tay chẳng nói gì hay đèn cũng chả thèm bật."
 Nguyễn Thị Thanh Hiền,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,"Phòng sạch đẹp, có xông tinh dầu xả nhẹ nhàng. 
Khuôn viên sạch đẹp, yên tĩnh, gần bãi biển, thích hợp nghỉ dưỡng.
Nhân viên lịch thiệp, dễ thương, nhiệt tình.
Hồ bơi nhỏ sạch đẹp, hồ bơi lớn nước không được sạch lắm.
Lần đầu nghỉ tại đây cá nhân mình thấy ăn sáng không được ngon, nếu cả thiện nữa là quá tuyệt vời."
Trong N. H. N. ,Phú Quốc,The Palmy Phú Quốc Resort & Spa,8.5,"Phòng đẹp, sạch sẽ. Có nhìu hồ bơi và sát biển"
 Trần Thị Kim Phụng,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,8.0,"Gió đang đổi mùa, nên bãi biển không được sạch, chúng tôi tắm hồ bơi thôi. Phòng đẹp, nhìn thẳng ra hồ bơi con sò luôn"
Tran A. T. ,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),9.4,"Rất hài lòng, chủ nhà mến khách, không gian phòng rộng và sạch sẽ. Nhất định sẽ quay lại."
 Trần Hoài Thu,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,"  Mình hài lòng với chất lượng của khách sạn, nhân viên tư vấn của iVIVU.com chu đáo"
 Võ Đức Mộng,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,"Phòng ốc ok, nhân viên dễ thương, không có bãi giữ xe máy riêng, keep clean hàng ngày chưa chu đáo. "
Le A. T. ,Nha Trang,Khách sạn Senkotel Nha Trang,10.0,"Woah đó là một đêm tuyệt vời với Senkotel. Tôi yêu nhân viên thân thiện ở đó, đặc biệt là chủ Cady. Cô ấy rất đáng yêu và hữu ích, cho tôi thấy những điểm thu hút và lời khuyên du lịch. Tôi cũng thích ăn sáng với Phở chỉ với 50 đồng. Không giới hạn cà phê, trà và trái cây là một lợi thế. Với giá rất rẻ, tôi nghĩ rằng tôi chắc chắn quay trở lại. Cảm ơn Senkotel vì dịch vụ tuyệt vời của bạn"
Chu Quang Bao,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,Tôi rất hài lòng và cảm ơn Fusion phú quốc đã set up cho tôi một buổi tối quá đẹp và như mong muốn.
Phan Nghiêm Huấn,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,8.0,"Ở đây rất tốt, dịch vụ nhanh chóng chu đáo, phòng ốc sang trọng. Tuy nhiên lịch trình đi chơi ở của khu nghỉ dưỡng không được linh động. Tôi có con nhỏ và muốn đi lúc sáng sớm nhưng ở đây chỉ cho đi lúc 2h chiều, rất nắng và nóng."
Dao D. T. ,Quy Nhơn,Anya Hotel Quy Nhon,8.0,"dịch vụ tốt. nhân viên thái độ tốt. khách sạn mới, đẹp."
Duong V. S. ,Hạ Long,Saigon Halong Hotel,9.7,Mình cảm thấy rất ok. Phòng đẹp giá cả phải chăng. Buffet ngon. Phục vụ tốt
Van P. V. ,Hà Nội,Khách sạn Hanoi Sunshine,10.0,"Thủ tục đặt phòng hợp lý, nhanh, không rườm rà. Chất lượng khách sạn đảm bảo tốt, phòng ở đầy đủ tiện nghi, sạch sẽ. Nhân viên, lễ tân tiếp đón, tư vấn nhiệt tình.Khách sáng tiếp tục phát huy! Hy vọng sẽ có dịp quay lại!"
Trần Lê Quốc Bình,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,"Mọi thứ về khách sạn rất là tốt, lần sau có dịp tôi sẽ đặt phòng qua công ty tiếp "
Hai N. N. ,Nha Trang,Khách sạn Senkotel Nha Trang,9.7,Khách sạn này rất ok. Từ con người đến trang thiết bị điều tuyệt vời. Sẽ là nơi đến thường xuyên của tôi. Mong mọi người cũng được như vậy nhé
 Lương Ngọc Sơn,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,"Khách sạn tốt, chuyến đi cũng thuận lợi, cảm ơn iVIVU rất nhiều."
 Đậu Thị Trà Linh,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,"Gia đình tôi hài lòng về chuyến đi, dịch vụ khách sạn tốt, nhân viên phục vụ tận tình, ko có vấn đề gì xảy ra trong quá trình ở. "
 Võ Thị Thu Thảo,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,"Dịch vụ từ đầu lúc check in đến check out đều rất ok. Nhân viên dễ thương và thân thiện, hướng dẫn chúng tôi tận tình các địa điểm tham quan"
Thi N. B. ,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,6.2,"Trên mạng ghi phòng tắm bồn và tắm đứng nhưng khi đến nhận chỉ có tắm đứng, phản ánh với lễ tân thì lễ tân trả lời khách phải có yêu cầu đặc biệt thì mới set cho khách phòng có bồn tắm và tắm đứng... thẻ từ mở cửa bị lỗi phải chạy đi chạy lại mấy lần để cắt ky, phòng rộng nhưng ghế sopha thì nhỏ, phòng tắm không có móc treo quần áo..."
Vo T. T. P. ,Hà Nội,Khách sạn Hanoi Sunshine,8.5,"phòng sạch, lễ tân vui vẻ, vị trí ngay trung tâm phố cổ, xung quanh có nhiều quán ăn ngon"
Lê Văn Hùng,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.5,"Tôi thấy chuyến đi ok, phòng sạch sẽ, dịch vụ tốt"
Phan Đình Khánh,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,8.0,Khách sạn đẹp nhân viên không chuyên nghiệp lắm. Đầu bếp nấu ăn không ngon . Bạn tư vấn cho Tôi tốt . 
Nguyen A. K. P. ,Phú Quốc,Radisson Blu Resort Phu Quoc,9.7,"Phòng siêu đẹp, được trang trí theo tiêu chuẩn honey moon theo yêu cầu (mình có ghi chú decord nhân dịp kỷ niệm ngày cưới nhưng chắc các bạn nhầm nhưng cũng không thành vấn đề), nhân viên lễ tân và xe điện thân thiện, support khách kịp thời để không trễ giờ tiễn sân bay. Được sử dụng free xe đạp đôi và thuyền kayak (có giới hạn thời gian free), buffet sáng thay đổi món theo ngày. Sẽ chia sẻ với người thân và bạn bè để có thể trải nghiệm thêm nhiều dịch vụ tốt tại Raddison Blu. Thanks!"
 Trinh Ha,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"Dịch vụ tốt, @uyên tư vấn nhiệt tình, có hỗ trợ mình trong quá trình book phòng, chuyến đi vui vẻ. 
"
Thuong K. N. ,Nha Trang,Aroma Nha Trang Boutique Hotel,8.8,"Khách sạn nhỏ nhưng đẹp, phòng sạch sẽ, ăn sáng rất ngon, món không nhiều nhưng rất chất lượng, đánh giá cao về khoản này, nhân viên thì ở mức 7,5/10. web nói có trái cây chào đón nhưng thật ra là không. Nói chung khách sạn cũng ok. 8/10"
Tuan T. ,Hồ Chí Minh,Spring House Hotel,9.7,"Tốt, đáng ở, phòng family rộng rãi tiện nghi, ăn sáng buffet dưới hầm bình thường, phục vụ chậm. Vị trí rất thuận tiện, ko quá ồn ngủ được ngon. So với giá tiền bỏ ra tôi thấy hài lòng."
 Nguyễn Thị Thảo,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,8.0,"Premier Village là 1 điểm đến tuyệt vời, vị trí bao quanh là biển, biển xanh rất đẹp. 
Kỳ nghỉ vừa rồi gia đình mình đặt villa 3PN beachfront, villa nằm sát biển, bước 1p là tới biển, rất thuận tiện, tuy nhiên bãi biển trước villa của mình có thể chưa đưa vào khai thác nên có nhiều rong rêu, nên cả nhà hầu như tắm  hồ bơi. Villa rộng, phòng thiết bị mới, trang nhã view đẹp. 
Nhân viên ở đây thân thiện, đi xe điện gặp khách luôn ""xin chào"", phục vụ nhà hàng, bar, breakfast đều rất dễ thương, check in, check out có đều có nước uống với ống hút thân thiện môi trường inox or ống cây???? 
Điểm trừ duy nhất của chuyến đi này là gọi lễ tân 2 lần xin ít muối chanh   cái nồi đều không có phản hồi lại... haha - muối chanh đợi ra nhà hàng ăn rồi xin luôn, còn nồi thôi vậy... ???????????? 
Nói chung 1 chuyến đi 4N3D rất tuyệt vời... 
Sẽ quay trở lại đây là sẽ book villa trên ghềnh đá ????"
