User_name,Location,Hotel_name,Rating,Comment
Duc C. B.,Nha Trang,Melissa Hotel Nha Trang,9.0,"Ưu điểm: Vị trí gần biển, đi bộ ra bãi rất tiện. Lễ tân thân thiện, nhiệt tình. Dọn phòng hàng ngày 1 lần, sạch_sẽ. Bữa sáng bình thường. Nhược điểm: phòng bí, chỉ có một cửa thoáng nhỏ. Phòng ăn sáng nhỏ, rất nhiều khách Trung Quốc nên nếu được thì nên đi ăn sáng muộn tầm sau 8h"
Le H. D. T.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,"Mọi thứ mình thấy rất ok, phòng sạch_sẽ, nhân_viên ok"
Trinh V.,Hồ Chí Minh,ACE Hotel Saigon,6.3,"dịch_vụ không tốt, phòng quá nhỏ và có mùi. Không xứng đáng khách_sạn 3 sao như trên web"
Thao T. T.,Huế,Melia Vinpearl Hue,9.7,"dịch_vụ tốt, sạch sẽ, nhân_viên phục_vụ tốt"
Tran T. N. L.,Đà Lạt,Khách Sạn LADALAT,10.0,"Mọi việc ổn cho chuyến đi của chúng tôi
khách_sạn rất tốt, từ dịch_vụ đến phòng ốc
"
Tran H. T. H.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,"Kiều ivivu đã hỗ trợ nhiệt tình, chu đáo. 
dịch_vụ: tốt. rất vui. "
Nguyen H. Q.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,5.4,"Nhận phòng sớm lễ tân báo tính thêm phí 1/2 ngày. Lúc thanh toán thì báo 1 ngày. Lễ tân 3 ngày 3 người khác nhau nên làm việc không thống nhất. Phòng lúc nào cũng có mùi khó chịu, mình bật thông gió thì chạy rất ồn."
Doan N. B.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,Tôi thấy mọi thứ đều hài lòng.
Duong N. N. L.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,8.0,khách_sạn phòng ổn còn các dịch_vụ khác do mới khai trương nên cảm giác nhân_viên chưa được đào tạo chuyên nghiệp lắm . Phía ivivu thì quá ok rồi .
Le P.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,Chuyến đi rất vui và mình ưng ý về mọi thứ trong chuyến đi
Duong T. N. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Chuyến đi rất ok, tôi hài lòng lắm, từ dịch_vụ phòng đến nhân_viên"
Thi L. A. L.,Huế,The Sunriver Boutique Hotel Hue,6.2,"Phòng cũ, máy lạnh để lâu không vệ sinh, kêu to và không mát"
Mai N.,Phú Quốc,VinOasis Phu Quoc,10.0,"Thời tiết mùa mưa bão mà đi Phú Quốc thì nên ở đây nha mọi người! Có đầy đủ mọi thứ và đi đâu có xe bus của khách_sạn chở đi như safari- vinwonder- grandworld. buffet của khách_sạn thì nhiều sự lựa chọn và cũng ngon lắm nha , phòng ở sạch_sẽ và nhân_viên siêu thân thiện"
Le M. H. T.,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,9.7,"khách_sạn rất tốt, nhân_viên thân thiện, phòng đẹp, nội thất mới."
Nguyen H. A. T.,Hội An,Hội An Reverie Villas,8.5,"khung_cảnh rất đẹp, phục_vụ chuyên nghiệp"
Luu H. L.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,"khu_nghỉ_mát hất lượng tốt, phòng đẹp, dịch_vụ tốt, nhân_viên nhiệt tình, chị rất hài lòng khi đặt phòng tại đây"
Ta T. D.,Hồ Chí Minh,Ruby Saigon Hotel,4.8,"Phòng quá nhỏ, dịch_vụ chưa tốt"
Vo T. X. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"khu_nghỉ_mát mang lại cho tôi 1 kỳ nghỉ tuyệt vời và đẳng cấp, phòng ốc sang trọng"
Tran P. H.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.4,"Gia đình mình có em bé. Mặc dù đặt phòng Sup nhưng các bạn lễ tân vẫn xếp vào phòng Duluxe. Bên cạnh có Bar nhạc mở hơi muộn, nhưng mình ở tầng 6 nên cũng không vấn đề gì. nhân_viên lễ tân dễ thương, đồ ăn sáng cũng ok. Ít món nhưng cũng vừa vặn. Phòng ăn hơi nhỏ. Vị trí gần biển khu trung tâm, tiện đi lại. Nếu có đến Nha Trang, sẽ quay lại."
Phung Q. H.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,"Tôi khá hài lòng về dịch_vụ của khu nghỉ dưỡng, chăm sóc khách rất chu đáo"
Kim H. N.,Phú Quốc,Vinholidays Fiesta Phú Quốc,10.0,"khách_sạn sạch_sẽ và đẹp, trang thiết bị cơ bản cần dùng, nhân_viên chuyên nghiệp, lịch sự và thân thiện. Mình và gia đình đã có kỳ nghỉ 2 đêm tại đây rất vui"
Le V. P.,Quy Nhơn,Hong Diep Hotel Quy Nhon,8.5,"tiện_lợi, khung_cảnh đẹp giá_cả hợp lý."
Bui T. X. M.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,"Hài lòng với chất lượng của khách_sạn, đẹp rộng và nhân_viên tư vấn của ivivu, tốt"
Lam L.,Hội An,Khách sạn Thanh Bình 2,6.0,"Các cơ sở là ok, nhưng cầu thang là lộn xộn. Các nhân_viên rất thân thiện"
Tong T. N.,Huế,Hong Thien 1 Hotel,8.5,"phòng sạch_sẽ, nhân_viên thân thiện, có bể bơi các bé rất thích"
Sindha C. W.,Huế,Melia Vinpearl Hue,9.7,"Phòng rất rộng rãi. Nó có mọi thứ bạn cần. mát_xa, hồ bơi, bể sục. Các loại thực phẩm rất ngon và đa dạng, mặc dù nhiều trong số chúng không phải là halal (rất buồn về điều đó). Chỉ cần ở giữa thành phố. Chỉ cần đi dạo sẽ dẫn bạn đến siêu thị, cửa hàng, quán cà phê  và amp; dòng sông"
Truong C. N.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,Tôi đã đặt qua ivivu. nhân_viên ivivu là bạn Phi Nam đã làm việc rất nhanh chóng để cho tôi phản hồi sớm nhất về đặt phòng. Gia đình tôi có kỳ nghỉ vui vẻ nên tôi rất cảm ơn ivivu và bạn Phi Nam.
Phan H. T. A.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,6.0,"Khen:
- nhân_viên thân thiện (bạn Hoa F và B ngày 11/08 và bạn cứu hộ hồ bơi lớn sáng ngày 11/08)
- Hồ bơi nước ấm phù hợp với trẻ nhỏ
Chê:
- khách_sạn nhiều ruồi (từ phòng ngủ tới khu nhà hàng)
- Chỉ có 1 chìa khóa phòng, dù phòng Suite 4 adults nên rất bất tiện
"
Huynh C. L.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,8.0,khách_sạn nói chung là tốt tôi không có gì phàn nàn. dịch_vụ ivivu tư vấn khá tốt.
Thi H. H. T.,Huế,The Sunriver Boutique Hotel Hue,6.3,"Phòng có rộng, vị trí đắc địa thuận tiện đi lại. Tuy nhiên, nội thất khá cũ và bài trí thô sơ. Nhất là phòng wc, bóng đèn yếu ớt màu vàng làm mình và bạn mình khá rén khi phải đi nhà_vệ_sinh và tắm gội. "
Vo Q. A.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,dịch_vụ tốt
Dau T. A. N.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,8.0,"Phong cách của khu_nghỉ_mát theo kiểu cổ nên tôi không thích lắm, phục_vụ thì vấn đạt chuẩn 5 sao"
Du T. M. N.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,Một kỳ nghỉ tuyệt vời bên gia đình khi ở đây
So H.,Hồ Chí Minh,Khách sạn DDA Quận 1,8.5,khu vực đông đúc và gần đâu
Thi M. K. T.,Huế,The Sunriver Boutique Hotel Hue,9.0,"Phòng hơi cũ, gối mình nằm còn mũi ẩm, năm ở trung tâm với nhìn xuống phố rất ok"
Hoang V. T.,Hồ Chí Minh,Ky Hoa Hotel Saigon,5.2,"Nội thất trong phòng hoàn toàn khác so với hình ảnh trên trang rao bán, tôi được xếp phòng tận khu trong cùng với căn nhà cũ kỹ ẩm mốc, từ lễ tân đi xuống khu này (hình như gọi là khu D, gần sân tennis), phải đi qua hành lang mái tôn mưa dột và nước chảy lênh láng, xung quanh nuôi gà chó và nhổn ngang vật liệu xây dựng + nước lầy lội, khu vực cầu thang ẩm mốc nhiều các côn trùng, trên tường mạng nhện côn trùng cho thấy đã lâu không vệ sinh quét rọn, giống như nhà kho để lâu. Ngay đêm đầu tiên đột ngột mất điện vì ỏi cắm chập điện, nói chung khách_sạn này đã xuống cấp nhiều quá và giá cho thuê vậy là cao hơn nhiều o với chất lượng đáp ứng của phòng."
Tran V. V.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,8.0,"Về khách_sạn thì ok tuy nhiên có 2 điều mình không hài lòng
1/ Wifi trong phòng quá kém
2/ Bãi biển rác nhiều quá 
Về nhân_viên ivivu thì mình thấy kiểm tra thông tin và phản hồi nhanh, tốt."
Dang M. H.,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,6.1,"Vị trí tốt, vòi sen trong bồn tắm hỏng, điều hoà trục trặc, trải giường rách vẫn dùng cho khách, nước uống miễn_phí thiếu khi khách hỏi mới đưa lên, phòng cũ xuống cấp"
Nguyen T. L. P.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,Lần sau tôi sẽ tiếp tục sử dụng d vụ bên ivivu.
Thuy T. N. L.,Hạ Long,Saigon Halong Hotel,8.5,"Phòng sạch_sẽ, vị trí thuận_lợi. Thức ăn ok. Chỉ duy nhất 1 điểm trừ là hôm mình nhận phòng, sảnh tầng trệt đang tổ chức hội nghị, khách rất ồn ào, nhức đầu. Người lớn, trẻ con làm nổ bong bóng nghe ong cả tai."
Dinh A. T. L.,Hội An,Thanh Binh Central Hotel,6.1,"khách_sạn tệ nhất trong kỳ nghỉ. Lễ tân chạy trước khách mà không chịu kéo vali cho khách. Phòng thì tệ kinh khủng, giường xập xệ, đồ quá cũ. Khăn tắm có mùi không ngửi được. Điều hòa thì cứ 30 phút lại tắt 1 lần làm đêm mình không ngủ ngon được. Ăn sáng cũng tệ, bát đĩa còn mỡ, cầm nhớt hết cả tay, đồ ăn thì không có một thứ gì cả, đĩa lúc nào cũng chỉ ready 2, 3 miếng, mình không dám ăn luôn. Được mỗi cái là gần phố cổ, đi lại tiện. "
Le D. M. Q.,Nha Trang,Melissa Hotel Nha Trang,8.5,"khung_cảnh đẹp, phòng hơi nhỏ, Nha Trang mùa này khá vắng khách"
Nguyen T. T. C.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,Noi nghi duong tuyệt vời
Pham D. N.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"dịch_vụ tốt, nhân_viên tư vấn nhiệt tình hỗ trợ gia đình mình."
Ong T. B.,Hà Nội,Ma Coeur Boutique Hotel,8.8,"Phòng ổn, giá tốt tuy nhiên có nhiều tiện_ích bị hư hỏng trong phòng, nhân_viên nhiệt tình tuy nhiên các tiện_ích về ăn uống thì không có"
Pham T. H. V.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,8.0,"Khu nghỉ dưỡng ok, chuyến đi ok. nhân_viên tư vấn nhiệt tình, tốt. Mọi thứ rất ok"
Phan K. N.,Phú Quốc,VinOasis Phu Quoc,9.4,"Giá tốt, dịch_vụ tốt, nhân_viên thân thiện, nhưng buffet sáng không ngon như những vinpearl khu_nghỉ_mát khác."
Huu H. L.,Phú Quốc,Vinholidays Fiesta Phú Quốc,10.0,"Tuyệt vời, lễ tân nhiệt tình, phòng đẹp"
Chu T. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,8.0,Ổn
Truong T. H. N.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,8.0,"Khu nghỉ dưỡng phục_vụ tốt, nhưng cơ sở vật chất hơi cũ"
Phuong D.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,Gia đình mình khá hài lòng về chuyến đi và khách_sạn.
Dang T. T. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,"Các bữa ăn rất ngon, làm tôi rất thích và ngạc nhiên về dịch_vụ của khu_nghỉ_mát, chu đáo và nhiệt tình lắm"
Le N. H. T.,Vũng Tàu,Oceanami Villas & Beach Club,8.5,"Thoải mái, phòng ốc sạch_sẽ, đồ ăn ngon."
Pham M. D.,Hà Nội,Dal Vostro Hotel & Spa,6.0,Các bạn cẩn thận phòng có 2 giờ nhưng ghi 1 đêm rất mập mờ. Đến nơi đóng thêm 500k nhé. Tôi bị rồi
Vo N. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"Thiết kế của Victoria Phan Thiết rất phù hợp với không gian nghỉ dưỡng, phòng rộng và nhân_viên khách_sạn đều tốt. "
Tien L. H. D.,Quy Nhơn,Hong Diep Hotel Quy Nhon,9.1,"Tất cả đều rất ok, có cho thuê xe 2 bánh và 4 bánh. Tiếp tân và mấy chị làm phòng nhiệt tình. Chỉ có hơi xa trung tâm quảng trường một tí, nhưng bù lại yên tỉnh."
Yoong S. P.,Hà Nội,Khách sạn Hanoi Sunshine,8.5,nhân_viên rất hữu ích và thân thiện
Le T. M. M.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"khu_nghỉ_mát sạch_sẽ, thoáng mát. nhân_viên dễ thương. Cả gia đình tôi đều hài lòng về chuyến đi"
Le T. K. Y.,Huế,DMZ Hotel,5.4,"khách_sạn vị trí rất tốt (gần phố đi bộ), nhưng tiện nghi rất kém. Phòng tối, cũ, bí, không mới và sáng sủa, sạch_sẽ như ảnh chụp trên web. Mình hiểu đặc tính phòng ở Huế thường khó tìm được phòng giá tốt, phòng tốt như ở Đà Nẵng. Tuy nhiên, mình cần những hình ảnh thật để cân nhắc đúng khi đặt phòng. Lần đó, mình rất thất vọng về phòng nên không chụp ảnh, các bạn có thể đi thực tế để kiểm chứng. Cần cập nhật hình ảnh thực hơn trên app. Mong các bạn thay đổi. Chân thành cảm ơn."
Tu T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,"Hướng phòng ở vị trí không có gió.
Vị trí khách_sạn ở quá xa đường Nguyễn Đình Chiểu và chợ Phan Thiết. khách_sạn chưa có dịch_vụ hỗ trợ xe để khách đi đến 2 nơi trên. "
Huong N.,Vũng Tàu,Melia Ho Tram Beach Resort,8.5,"dịch_vụ tốt! nhân_viên thân thiện, phòng sạch_sẽ."
Trang H.,Huế,Melia Vinpearl Hue,9.4,"sạch_sẽ, lịch sự, chuyên nghiệp."
Tran T. H. M.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,cảm ơn ivivu đã nhiệt tình hỗ trợ! ❤️
Cong H.,Đà Nẵng,Khách sạn Brown Bean,8.5,"khách_sạn tốt, phòng sạch_sẽ, lễ tân tốt"
Canh C.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,"khách_sạn rộng rãi, sạch_sẽ, phòng khung_cảnh biển rất đẹp, vị trí thuận tiện đi lại, bữa ăn sáng khá ngon, nhân_viên tận tình"
Mai V. N.,Hồ Chí Minh,Spring House Hotel,8.5,"Tốt, sạch_sẽ, vị trí thuận_lợi "
Nguyen T. K. P.,Huế,TinTin Hostel,9.7,"khách_sạn sạch đẹp, nhân_viên với chủ khách_sạn đều rất thân thiện, lại ngay trung tâm, giá lại quá hợp lý. Đi Huế chắc chắn sẽ ghé lại nơi này"
Ha D. T. A.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,Rất tốt. Nếu có cơ hội sẽ tiếp tục quay lại.
Huynh T. M.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,9.0,"Khu nghỉ dưỡng Six Senses Côn Đảo Vũng Tàu rất tốt, tôi rất hài lòng về chuyến đi. nhân_viên bên iVIUV.com vui vẻ, nhiệt tình. Tôi cảm ơn rất nhiều."
Dao N. M. H.,Đà Lạt,Cereja Hotel & Resort Dalat,6.6,"Khuôn viên thoáng mát rộng rãi, xe vào tận khu vực ở tiện_lợi Phòng cơ bản nhưng không sạch_sẽ Tô cơm trắng tính 100k là quá mắc"
Thuan L.,Huế,Phong Nha Hotel Hue,8.5,"phòng rộng, ban công, mát mẻ, phục_vụ ok, gần trung tâm"
Nguyen V.,Phan Thiết,Resort Poshanu,10.0,Ngày cuối tuần tuyệt vời nhân_viên dễ thương phòng đẹp sạch_sẽ
Tuyen N.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,khách_sạn sạch_sẽ tuyệt vời. Có điểm trừ phòng giường đôi 1 mét_vuông thì hơi chật còn lại ok
Ngo Q. L.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,8.0,"Mọi thứ ổn, hài lòng!"
Nguyen N. H. L.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"Tất cả mọi thứ đều rất hài lòng, lần sau ra Mũi Né nhất định sẽ ghé Sea Links."
Truong N. H. A.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,9.0,"Phòng hơi bé, bù lại dịch_vụ chu đáo"
Nguyen L.,Đà Lạt,Dalat Edensee Lake Resort & Spa,6.1,- nhân_viên rất nhiệt tình - cảnh quan khá đẹp - Đồ ăn thì không ngon - Mặc dù là khu_nghỉ_mát 5 sao nhưng mùi ẩm mốc trong phòng rất rõ - Sàn phòng tắm không có chỗ thoát nước nên nếu tràn nước ra phòng thì như bãi lầy luôn - điều này rất khó chịu và bất tiện - Không treo bảng dọn phòng nhưng vẫn dọn - mình rất không thích điều này
Nguyen D. D. N.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,"Chuyến đi ok mặc dù bão nhưng lúc tôi đi mưa không lớn lắm, sang ngày hôm sao lúc tôi đã ra Nha Trang thì mưa mới lớn. dịch_vụ và phòng tại khu nghỉ dưỡng thì không chê vào đâu được"
Tran T. H. H.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,"Rất là hài lòng về khách_sạn Furama.
Bạn nhân_viên ivivu rất là dễ thương và nhiệt tình!"
Truong L.,Vũng Tàu,Khách sạn Royal Vũng Tàu,9.4,"khách_sạn khá ok. Lễ tân nhiệt tình, chu đáo, vui vẻ."
Lethithu L.,Phú Quốc,Radisson Blu Resort Phu Quoc,5.5,"nhân_viên khách_sạn phục_vụ rất tệ. Đồ ăn nguội lạnh, khô nhai không nổi. Sẽ không bao giờ quay lại khách_sạn này"
My L. K.,Hạ Long,The Bay - Ha Long Homestay,9.7,Nhiệt tình. Thoải mái. Tiện nghi.
Viet T. H.,Huế,Hong Thien 1 Hotel,9.7,"nhân_viên thân thiện và nhiệt tình, dù có chút trục trặc nhỏ khi nhận phòng nhưng trải nghiệm với khách_sạn là khá tốt. Sẽ quay lại nếu có dịp"
Dinh H. V.,Huế,TinTin Hostel,9.1,"Khá hài lòng với dịch_vụ, chỉ cần một thứ tiền cho phòng tắm của phòng riêng, đó không thực sự là phòng riêng."
Thi H. D.,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.0,"khách_sạn quá cũ, xa trung tâm"
Tat P. N.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.4,nhận_phòng trễ mà vẩn thiếu phòng
Doan Q. L.,Nha Trang,Melissa Hotel Nha Trang,9.4,"khách_sạn đẹp, trang thiết bị hiện đại, nhân_viên khá thân thiện. Vị trí tốt, ngay trên đường Trần Phú cạnh bãi biển. Phòng khung_cảnh biển rất đẹp. Sẽ quay trở lại khi có dịp đến Nha Trang lần nữa."
Le N. H. N.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.5,"phục_vụ tốt, khu nghỉ dưỡng sạch_sẽ. Tôi thấy mọi việc đều tốt"
Ggera L.,Hà Nội,Ma Coeur Boutique Hotel,9.7,"dịch_vụ trên hoàn hảo. Phòng rộng, nội thất mới, nhân_viên chuyên nghiệp, hay hỗ trợ khách hàng. Chắc chắn sẽ quay lại"
Thi H. T.,Quy Nhơn,Casa Marina Resort,9.7,"Tôi rất hài lòng về chuyến đi vừa rồi, từ phòng cho đến dịch_vụ. Sẽ quay lại vào thời gian sớm nhất."
